ID,Year,Stage,Department *,Highest Degree Earned *,[fields-of-study] Field(s) of Study * [anthropology],[fields-of-study] Field(s) of Study * [biology],[fields-of-study] Field(s) of Study * [chemistry],[fields-of-study] Field(s) of Study * [cognitive science],[fields-of-study] Field(s) of Study * [computation],[fields-of-study] Field(s) of Study * [computer science],[fields-of-study] Field(s) of Study * [ecology],[fields-of-study] Field(s) of Study * [economics],[fields-of-study] Field(s) of Study * [econophysics],[fields-of-study] Field(s) of Study * [epidemiology],[fields-of-study] Field(s) of Study * [evolution],[fields-of-study] Field(s) of Study * [finance],[fields-of-study] Field(s) of Study * [human behavior],[fields-of-study] Field(s) of Study * [human history],[fields-of-study] Field(s) of Study * [immunology],[fields-of-study] Field(s) of Study * [information theory],[fields-of-study] Field(s) of Study * [linguistics],[fields-of-study] Field(s) of Study * [mathematics],[fields-of-study] Field(s) of Study * [networks],[fields-of-study] Field(s) of Study * [neuroscience],[fields-of-study] Field(s) of Study * [physics],[fields-of-study] Field(s) of Study * [political science],[fields-of-study] Field(s) of Study * [quantum physics],[fields-of-study] Field(s) of Study * [sociology],"Current status (e.g., PhD candidate in Molecular Biology)*",City,"[diversity-country] Country of Citizenship, if not U.S. Citizen",[diversity-citizenship] What is your citizenship ?,[diversity-gender] What is your gender ?,[diversity-ethnicity] Ethnicity,[diversity-race] Race *,Date Applied,Company:,City/Town:,State/Province:,Country:,Male,Female,Citizenship,None,C,C++,HTML,JAVA,MatLab,NetLogo,Perl,Python,R,Ruby,Other (please specify),Name of the most advanced math class you took,"Name of the journal (in your discipline) that you expect or want to publish your next paper in! (Journal in your discipline, not Nature, Science, PNAS, etc.)",BA/MA and Ph.D. departments
"5036060292",2012,Accepted,Statistics,Masters,,,,,,,,,,,,,,,,1,,1,,,,,,,PhD candidate in Statistics,Pittsburgh,Austria,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/13/2011 09:38 PM MST,Carnegie Mellon University,Pittsburgh,PA,United States,Male,,Austria,,,,,,,,,Python,R,,,,,
"1073716071",2012,Accepted,College of Pharmacy,M.D.,,1,,,,,,,,,,,,,1,1,,,,,,,,,Associate Professor,Cincinnati,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/22/2011 12:13 PM MST,University of Cincinnati,Cincinnati,OH,USA,Male,,U.S.,,,,,,,,,,,,,,,
"3154048024",2012,Accepted,Institute of Advanced Studies,Masters,,,1,,,,,,,,,,,,,,,,,,1,,,,Awaiting PhD graduation,Yokohama Kanagawa Ward,Ireland,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/26/2011 11:05 PM MST,United Nations University - Institute of Advanced Studies,Yokohama,Kanagawa Prefecture,Japan,Male,,Irish,,,,,,,,,,,,Fortran,,,
"9794183101",2016,Accepted,Department of Humanities ,Doctorate,,,,,,,,,,,,,,1,,,,,,,,,,,Research fellow in late modern history.,Novara ,Italy,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,01/17/2016 09:09 AM MST,University of Trieste,Novara,,Italy,Male,,Italian,None,,,,,,,,,,,,"Italian High School (Liceo Scientifico).    Since trading is my favourite hobby, I studied some math by my own, especially Madelbrot and Fractals",American Historical Review,
"8451077295",2012,Accepted,"Courant Research Centre 'Poverty, Equity and Growth in Developing Countries'",Other,,,,,,,,1,,,,,,,,,,1,,,,,,,PhD candidate in Agricultural Economics,Goettingen,Germany,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/04/2012 02:43 AM MST,University of Göttingen,Göttingen,Niedersachsen,Germany,,Female,German,,,,,,,,,,R,,,,,
"2682819861",2016,Accepted,Statistics,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD Student in Statistics,Fort Collins,,U.S. Citizen,Prefer not to respond,Prefer not to respond,Prefer Not to Answer,12/26/2015 10:15 AM MST,Colorado State University,Fort Collins,CO,United States,Male,,United State,,,,,,MatLab,,,,R,,,Stats: Introduction to Measure Theoretic Probability  Math: Calculus III,Journal of American Statistical Association,"Mechanical and Aerospace Engineering, Statistics, respectively"
"9470644667",India 2015,Accepted,Anthropology,Masters,1,,,,,,1,,,,,,1,1,,,,,,,,,,,PhD Candidate in Anthropology,Tucson,France,Permanent Resident,Male,Not Hispanic or Latino,White,03/03/2015 12:58 PM MST,University of Arizona,Tucson,Arizona,United States of America,Male,,France,,,,HTML,,,NetLogo,,,R,,,self-taught since high school,Quaternary Science Reviews,BA Archaeology  MSc Quaternary Science  PhD Anthropology
"0177708003",2014,Accepted,Economics,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,PhD in Economics Theory and Institutions,philadelphia,Italy,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,12/05/2013 04:14 PM MST,university of Rome Tor Vergata,philadelphia,PA,USA,,Female,italian,,,,,,MatLab,NetLogo,,,R,,,Differential Equations,IEEE Transactions on Parallel and Distributed Computing,
"2185645676",2011,Accepted,Interdisciplinary Program in Environment and Resources,Masters,1,,,,,,,1,,,,,1,,,,,,,,,1,,,PhD Student in Environment and Resources,Stanford,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/17/2010 05:47 PM MST,,,,,,,,,,,,,,,,,,,,,,
"8390603694",2014,Accepted,Departamento de Ecologia,Masters,,,,,,,1,,,,1,,,,,,,1,1,,,,,,PhD student,Sao Paulo,Brazil,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,White,12/11/2013 11:42 AM MST,University of Sao Paulo,Sao Paulo,SP,Brazil,,Female,Brazilian and Italian,,C,,,,MatLab,,,,R,,,Functional Analysis  Complex Analysis  Abstract Algebra  Differential Geometry  Algebraic Topology,,"Mathematics,  Linguistics,  Experimental and Health Science"
"7850662347", Chile 2014,Accepted,Ingeniería Eléctrica,Doctorate,,,,,,,,,,,,,,,,1,,,,,,,,,Researcher of Communication Theory,Santiago,Chile,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,07/03/2013 03:04 AM MDT,Pontificia Universidad Catolica de Chile,Santiago,Metropolitana,Chile,Male,,Chilean,-,,,,,MatLab,,,,,,,"Stochastic Calculus, Seminars on Fourier Theory",,
"8902900222", Chile 2014,Accepted,Zoology,Masters,,1,,,,,,,,,,,,,,,,,,,,,,,PhD student in Entomology,São José dos Pinhais,Brazil,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,06/26/2013 06:46 AM MDT,Universidade Federal do Paraná,São José dos Pinhais,Paraná,Brazil,Male,,Brazilian,None,,,,,MatLab,NetLogo,,,R,,,Ecological Models  Regression Analysis  Calculus,,
"3863393698",2015,Accepted,School of Mathematical Sciences,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD candidate in Applied Mathematics (Complex Networks),London,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/04/2014 11:13 AM MST,Queen Mary University of London,London,,UK,Male,,Italian,,C,,,,MatLab,,,Python,,,"I usually work in C and python. I know a little bit of Matlab, C++, Bash and Mathematica too.","    Nonlinear Dynamics Stochastic Processes Not sure which is the most advanced, but I graduated in statistical mechanics ",Physical Review Letters,"BSc in Physics, Sapienza University of Rome  MSc in Theoretical Physics, Sapienza University of Rome  PhD in Applied Maths, Queen Mary University of London (ongoing)"
"1021099989",2014,Accepted,Operating Systems and Middleware Group,Masters,,,,,,1,,,,,,,,,,,,,,,,,,,PhD candidate in Software Systems Engineering,Potsdam,Pakistan,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,12/18/2013 04:33 AM MST,Hasso-Plattner-Institut für Softwaresystemtechnik GmbH,Potsdam,,Germany,Male,,Pakistani,,C,C++,,JAVA,MatLab,NetLogo,,Python,,,Mathematica,Basic Calculus.,PLoS Computational Biology,"BS - Human Biology - UC San Diego.  MS - Biology (Ecology, Behavior, and Evolution Division) - UC San Diego. PhD - Biology - Penn State."
"6063724391",2012,Accepted,The Land in the Earth System/ International Max Planck Research School on Earth System Modelling,Masters,,,,,,,1,,,,,,,,,,,,,,1,,,,PhD candidate in Climate Science,Hamburg,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/13/2011 03:49 AM MST,Max-Planck-Institut für Meteorologie,Hamburg,Hamburg,Germany,Male,,Italian,,,,,,MatLab,,,,,,"Fortran, Mathematica",,,
"5792669988",2016,Accepted,Anthropology,Masters,1,,,,1,1,1,,,1,,,1,,,,,,1,,1,,,,PhD Student,Hyattsville,Colombia,Permanent Resident,Male,Hispanic or Latino,Two or More,11/17/2015 06:51 AM MST,University of Maryland,College Park,Maryland,United States,Male,,Colombia,,C,C++,HTML,,,NetLogo,,Python,R,,Mathematica,"Special math topics (Physics major, Universidad Nacional, Republic of Colombia). Including partial differential equations, polynomials (Legendre, Laguerre, Jacobi, Spherical Harmonics). I'm rusty on all that.",Ecology and Society,"Physics BA, MSc, Departamento de Física, Universidad Nacional, Bogotá, Colombia  Anthropology PhD student, Department of Anthropology, University of Maryland at College Park"
"1866759229",2016,Accepted,"Ecology, Evolution, and Behavior",Bachelors Degree,,1,,,,,1,,,,,,1,,,,,,,,,,,,"PhD candidate in Ecology, Evolution, and Behavior",St Paul,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/13/2016 12:14 PM MST,University of Minnesota,St Paul,MN,United States,,Female,USA,,,,,,,,,,R,,,Linear algebra and differential equations,,"BA Biology, Swarthmore College  PhD Ecology, Evolution, and Behavior, University of Minnesota"
"0912414744",2011,Accepted,Rotterdam School of Management - Department of Decision and Information Science,Masters,,,,,,,,,,,,,1,,,,,1,1,,,,,,PhD candidate in Operations Research,Rotterdam,Netherlands,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/03/2011 02:20 AM MST,,,,,,,,,,,,,,,,,,,,,,
"1922048827", Chile 2014,Accepted,Instituto de Ecología,Bachelors Degree,,,,,,,,,,,,,,,,,,,1,,,,,,PhD Candidate in Biomedical Sciences,Mexico City,Mexico,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Prefer Not to Answer,05/17/2013 02:38 AM MDT,Universidad Nacional Autónoma de México,Mexico DF,Mexico,México,Male,,Mexican,,,,,,,NetLogo,Perl,Python,,,,"Calculus II (Differential equations) and Calculus III  at the university (Basically, it was about partial differential equations), but I didn't finishit calculus III",,
"545582768",2011,Accepted,Institute of Cognitive Science and Technologies-Primate Center,Doctorate,,1,,1,,,,,,,,,,,,,,,,,,,,,Postdoc researcher in Animal Behaviour,,Italy,Neither of the above or Prefer not to respond,Female,Prefer not to respond,White,12/07/2010 09:42 AM MST,,,,,,,,,,,,,,,,,,,,,,
"4759012083",India 2015,Accepted,Computational Modelization and Biomath,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Biomath,Vitry sur Seine,Ecuador,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,03/14/2015 10:41 AM MDT,Université Paris Diderot 7,Paris,,France,Male,,Ecuadorian,,,,,,MatLab,NetLogo,,,,,,Stochastic Processes,,
"3707932044",2011,Accepted,Energy and Environment,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Complex Systems,Gothenburg,Sweden,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/07/2010 03:00 AM MST,,,,,,,,,,,,,,,,,,,,,,
"0519960933",2012,Accepted,Theoretical Biology and Bioinformatics,Masters,,1,,,,,,,,,1,,,,,,,,,,,,,,PhD candidate in Theoretical Biology,Utrecht,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/04/2012 02:59 AM MST,Utrecht University,Utrecht,Utrecht,The Netherlands,Male,,Italian,,C,,,,,,,Python,,,,,,
"5922710023",India 2015,Accepted,Geography and Urban Studies,Masters,,,,,,,,,,1,,,,,,,,,,,,,,,PhD student in Medical Geography & Information Access,Philadelphia,,U.S. Citizen,Female,Not Hispanic or Latino,White,03/13/2015 02:08 PM MDT,Temple University,Philadelphia,PA,USA,,Female,USA and Irish,None,,,,,,NetLogo,,,,,,"Calculus II in college (2004), Biostatistics I and II (2006-2007), Political Statistics (2015) and Network Analysis (2015)","Geography: Health and Place, Antipode, International Journal of Geographic Information Science, Political Geography, Professional Geographer    Global health: Global Health Action, Journal of Epidemiology and Global Health, Global Health: Science and Practice, Global Health Action","BS Biology, with double-major in International Affairs  MPH in Global Health, Infectious Disease Prevention & Control  PhD (currently enrolled): Medical Geography in Dept of Geography and Urban Studies "
"5673540882",2014,Accepted,Complex Systems Lab,Masters,,,,1,,1,,,,,1,,,,,,1,1,1,,,,,,PhD candidate in Evolutionary Complex Systems,Barcelona,Spain,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,White,12/25/2013 02:15 PM MST,Institut de Biologia Evolutiva (IBE-UPF),Barcelona,Barcelona,Spain,,Female,Spanish,,,C++,,,MatLab,,Perl,,R,,Lisp,differential geometry,,"BS/BS: Physics and Mathematics, Truman State University   MS: Physics, University of Minnesota  Ph.D.: Biophysical sciences and Medical Physics, University of Minnesota"
"4772790713",2015,Accepted,Institute for Adaptive and Neural Computation,Masters,,1,,1,1,1,,,,,,,1,,,,,,1,1,,,,,PhD candidate in Computational Systems Biology,Edinburgh,Poland,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,11/08/2014 01:11 PM MST,University of Edinburgh,Edinburgh,,United Kingdom,,Female,Polish,,,,HTML,JAVA,MatLab,,,Python,R,,,Calculus Linear Algebra Differential Equations   Stochastic Processes  ,,"College of Science and Engineering, School of Informatics"
"1908921112",2016,Accepted,School of Civil Engineering,Masters,,,,,,,,,,,,,,,,1,,,,,,,,,PhD student in Complex Systems,Newtown,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/15/2016 11:18 PM MST,The University of Sydney,Sydney,New South Wales,Australia,Male,,Italian,,C,C++,HTML,JAVA,MatLab,NetLogo,,,R,,,"I took the following math classes during my bachelor's: Algebra, Analysis, Probability Theory, Logic, Discrete Mathematics.",,
"2773271653",2015,Accepted,Economics,Doctorate,,,,,,,,1,,,,1,,,,,,,,,,1,,,PhD Candidate in Economics,New York,Panama,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,12/19/2013 08:35 AM MST,Catholic University of Panama,Panama,Panama,Panama,Male,,Panama,,,,HTML,JAVA,,NetLogo,,,R,,,Calculus Linear Algebra Differential Equations Analysis Nonlinear Dynamics Stochastic Processes ,Journal of Evolutionary Economics,The New School
"4527700915",2014,Accepted,Biology,Masters,,1,,,1,,,,,1,1,,1,,,,,,1,,,,,1,PhD Candidate in Biology,State College,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/07/2014 04:39 PM MST,Pennsylvania State University,State College,PA,USA,Male,,Citizen,,,,HTML,JAVA,MatLab,,,Python,R,Ruby,,Calculus I,Ecology Letters,"BSc - Biology, Universidade Federal de Santa Catarina, Florianópolis, Santa Catarina, Brazil;    MSc - Ecology, Universidade Federal de Santa Catarina, Florianópolis, Santa Catarina, Brazil;    PhD - Biology (Macroecology), Macquarie University, Sydney, New South Wales, Australia."
"5742632322",2011,Accepted,Biology,Bachelors Degree,,1,,,,,,,,,1,,,1,,,1,,,,,,,,PhD student in Evolutionary Biology,New York,,U.S. Citizen,Male,Hispanic or Latino,Two or More,12/16/2010 10:08 AM MST,,,,,,,,,,,,,,,,,,,,,,
"1215098756",2016,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The MITRE Corporation,Centreville,VA,USA,,Female,USA,,C,C++,,JAVA,,NetLogo,,Python,R,,,Integral Calculus and Discrete Mathematics (all higher math has been independent study),,"BA: Anthropology, Wake Forest University  MS: Geographic and Cartographic Sciences, George Mason University (Dept of Geography)"
"1458358469",2014,Accepted,Surgery,Doctorate,,,,,,,,,,,,,,,,,,,1,,,,,,Post-doctoral Researcher,Saint Paul,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/06/2013 09:11 AM MST,University of Minnesota,St. Paul,MN,USA,,Female,USA,,,,,,,,,,R,,,Differential equations; linear algebra,Ecology,Biology
"2428602074",2013,Accepted,École Doctorale Transdisciplinaire Lettres/Sciences,Masters,,,,,,1,,,,,,,,,,,1,,1,,,,,1,PhD Student,Paris,Italy,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/04/2013 05:23 AM MST,École Normale Supérieure,Paris,Île-de-France,France,,Female,Italian,,,C++,,,,,,Python,,,,"Mathematical Methods of Physics  (main topics: complex functions, special functions, integral transforms, distributions)",Social Networks,"BA: Department of Physics, University of Padova (Italy)  MA: Department of Physics, University of Bologna (Italy)  Ph.D.: Multidisciplinary Studies Doctoral School of the École Normale Supérieure & Paris Complex System Institute"
"4150442847",2012,Accepted,DSIC,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD candidate in Computer Science,Valencia,Spain,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,White,01/06/2012 09:54 AM MST,Universidad Politécnica de Valencia,Valencia,Valencia,Spain,,Female,Spanish,,C,C++,,JAVA,,,,,,,,,,
"1898759364",2013,Accepted,"Economics (Italy), Mathematics (Czech Republic)",Doctorate,,,,,,,,1,,,,,,,,,,1,1,,,,,,"PhD candidate in Economics (Italy), Post-Doc in Mathematics (Czech Republic)",Pisa,Russia,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,11/01/2012 01:57 PM MDT,scuola superiore sant'anna,Pisa,PI,italy,,Female,russian,,,,,,MatLab,,,,,,,Dynamic systems,,
"7601199119",2013,Accepted,Mathematics,Masters,,,,,,,,,,,,,,,,,,1,,,,,,,PhD candidate in Applied Mathematics,Burlington,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/07/2013 04:09 PM MST,University of Vermont,Burlington,VT,USA,Male,,USA,,,,,,MatLab,,,Python,,,,"Numerical Differentiation. (Also, Measure Theory, Partial Differential Equations, Functional Analysis, Ph.D. qualifiers, and so forth.)",,"B.S. in Mathematics, Dept. of Mathematics and Statistics, University of Vermont; M.S.M in Pure Mathematics, Dept. of Pure Mathematics, University of Waterloo; Ph.D. in Mathematical Sciences (current), Dept. of Mathematics and Statistics, University of Vermont"
"3958096529",2011,Accepted,Biomedical Engineering,Bachelors Degree,,1,,,,,,,,,,,,,,,,1,1,,,,,,PhD Candidate in BME,Allston,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/16/2010 10:04 AM MST,,,,,,,,,,,,,,,,,,,,,,
"0063688942",2012,Accepted,Economics Institute,Masters,,,,,,,,1,1,,,,,1,,,,,1,,,,,,PhD candidate in Economics,,Colombia,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,01/06/2012 03:10 AM MST,Sant'Anna School of Advanced Studies,Pisa,Toscany,Italy,Male,,Colombian,,,C++,,,MatLab,,,,R,,,,,
"2415566831",2016,Accepted,School of Computer Science and Applied Mathematics,Other,,,,,,1,,,,,,1,,,,,,1,,,,,,,Masters Candidate in Computational and Applied Mathematics,Fourways,South Africa,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/22/2015 04:09 AM MST,University of the Witwatersrand,Sandton,Gauteng,South Africa,Male,,South Africa,,,,,JAVA,MatLab,,,Python,,,,"Difficult to quantify: most advanced pure mathematics course: Advanced Analysis, most advanced applied mathematics course: Continuous Time Stochastic Calculus in Finance",Would hope to publish in: Quantitative Finance,
"080598786",India 2015,Accepted,Department of Biotechnology and Bioinformatics,Masters,,1,,,,,,,,1,1,,,,,,,,,,,,,,PhD in Biotechnology and Bioinformatics,New Delhi,India,Neither of the above or Prefer not to respond,Male,Prefer not to respond,Asian,03/13/2015 09:49 PM MDT,University of Hyderabad,Hyderabad,Telangana,India,Male,,India,,,,,,MatLab,NetLogo,Perl,,R,,,Undergraduate Calculus,Genome Biology and Evolution  BMC Systems Biology,"BA/MA : Systems Biology, School of Life Sciences  PhD : Department of Biotechnology and Bioibformatics, School of Life sciences"
"893034597",2016,Accepted,BIOINFORMATICS,Doctorate,,1,,,,,,,,,,,,,,,,,,,,,,,PhD in bioinformatics,Moscow,Russia,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/14/2016 11:27 AM MST,Moscow Insitute of science and technology,moscow,-- select state --,Russia,Male,,Russian,,,,,,,,,Python,R,,,theory and function of complex variable,PLOS Computational biology,PHD in biology (bioinformatics)
"391014612",India 2015,Accepted,SCHOOL OF COMPUTATIONAL BIOLOGY AND INTEGRATIVE SCIENCES,Masters,,,,,1,,,,,,,,,,,,,,,,,,,,Ph.D,,India,Neither of the above or Prefer not to respond,Male,Prefer not to respond,Prefer Not to Answer,04/14/2015 11:14 AM MDT,JAWAHARLAL NEHRU UNIVERSITY,NEW DELHI,DELHI,INDIA,Male,,INDIA,,,,,,,,,Python,,,Fortran,B.Sc. level mathematics,PLOS one,"Ph.D in School of Computational and Integtrative Sciences (SC&IS)  Jawaharlal Nehru University,  New Delhi, PIN -110067"
"4380447225",2014,Accepted,Biological Sciences,Masters,,1,,,1,,1,,,,,,,,,,,1,,,,,,,PhD Candidate in Biological Sciences (Major: Macroecology),Sydney,Brazil,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,01/07/2014 05:43 AM MST,Macquarie University,"North Ryde, Sydney",NSW,Australia,Male,,Brazilian,,,,,,,,,,R,,Bash,"Mathematical methods in Physics, Stochastic Processes","Physical Review E, Physical Review Letters",Physics
